IMDB_id	Freebase_id	budget	prod_country
tt0181984	/m/03fr7b	7000000.0	US
tt0177789	/m/03fts	45000000.0	US
tt0120609	/m/03fygl	13000000.0	US
tt0024034	/m/03fzcv	439000.0	US
tt0129167	/m/03g7m3	70000000.0	US
tt0082431	/m/03g_mfw	700000.0	US
tt1194124	/m/03g_qht		KR
tt0410377	/m/03g_sj5	37000000.0	US
tt0076729	/m/03gb_8	4300000.0	US
tt0061395	/m/03gcyx		
tt0049778	/m/03ghy9	1920000.0	US
tt0095174	/m/03gk0n	20000000.0	US
tt0090660	/m/03gln9	12000000.0	US
tt0071910	/m/03gmsc		FR
tt0097778	/m/03gn80	7500000.0	
tt0254686	/m/03gn8d	3000000.0	FR
tt0168264	/m/03gq6g2		HK
tt1098327	/m/03gqjng	30000000.0	US
tt0004545	/m/03gqmqv	16988.0	
tt0028401	/m/03gr5jr		US
tt0066092	/m/03gr8yf		
tt0042472	/m/03grl02		US
	/m/03gs0_l		
	/m/03gs12p		
tt0045049	/m/03gsk05		US
tt0827503	/m/03gsnps		TR
tt0099460	/m/03gt21w		US
tt1152282	/m/03gt4x8		TH
tt0096794	/m/03gtd4	31000000.0	US
tt0099636	/m/03gtdqx	6500000.0	
tt0369436	/m/03gttvn	80000000.0	US
tt1121931	/m/03gtwh_	20000000.0	US
tt0987918	/m/03gtzf8	5000000.0	RU
tt0063801	/m/03gv656		US
tt0044683	/m/03gvj4t		
tt0066830	/m/03gvrqk		US
tt0970416	/m/03gvywx	80000000.0	US
tt1023111	/m/03gw6c1	20000000.0	US
tt0196857	/m/03gwfzp	24000000.0	US
tt0103003	/m/03gxjn	11000000.0	US
	/m/03gxl4n		
tt1046163	/m/03gy1gr	20000000.0	US
tt0020945	/m/03gy5tg		US
tt0411323	/m/03gyqwc	3000000.0	
tt0978759	/m/03gyr36	1000000.0	US
tt0944101	/m/03gyrqw		
tt1002567	/m/03gz32g	4000000.0	KR
tt0025833	/m/03gzb97		US
tt0380249	/m/03h0b44	6000000.0	
tt0765010	/m/03h0byn	26000000.0	US
tt0826031	/m/03h156v		KR
tt0118002	/m/03h193t		US
tt0111767	/m/03h1_qk		HK
tt0034299	/m/03h1f59	806000.0	US
tt0051182	/m/03h1lpg		US
tt0043292	/m/03h1q_y		US
tt1097013	/m/03h28mg		
tt0045551	/m/03h2p1n		US
tt0342508	/m/03h2ty6		
tt0051028	/m/03h2wp8		US
tt1007950	/m/03h34t7		
tt0783767	/m/03h39gy	15000000.0	FR
tt0085121	/m/03h3kjc	4520000.0	US
	/m/03h3x5		
tt0834001	/m/03h44mv	35000000.0	US
tt0427152	/m/03h4fq7	69000000.0	US
tt0492650	/m/03h4v7m		KR
tt0099005	/m/03h5qb	35000000.0	US
tt0046807	/m/03h5wg7		US
tt0449487	/m/03h60_y	25000000.0	US
tt0314676	/m/03h_yy	8000000.0	US
tt0352277	/m/03hfmm	20000000.0	US
tt0829098	/m/03hfzd3		GB
tt1045778	/m/03hfzqc	60000000.0	US
tt0050155	/m/03hgk1f	250000.0	US
tt0997157	/m/03hh1yk		
tt0050379	/m/03hhdts	4100000.0	US
tt0785007	/m/03hhhx_	10000000.0	US
tt0963807	/m/03hhlz9		
tt0088326	/m/03hhx7j		US
tt0100134	/m/03hhy4n		US
tt0082846	/m/03hj3b3	15000000.0	US
tt0119336	/m/03hj492		
tt1125849	/m/03hj5lq	6000000.0	US
tt0105706	/m/03hj5wg		JP
tt0004336	/m/03hjhh9		US
tt0025493	/m/03hjv97		US
tt0044900	/m/03hjvlw		US
tt0103994	/m/03hjw08	2000000.0	
tt0116361	/m/03hjys	3000000.0	US
tt1013753	/m/03hkch7	20000000.0	
tt1160368	/m/03hklr_	22000000.0	US
tt0109920	/m/03hkpbj		US
tt0775552	/m/03hl13v	45000000.0	US
tt0113858	/m/03hl3gx		
tt0120793	/m/03hl_76		US
tt0963208	/m/03hlzbp		
tt0049224	/m/03hmh2r		
tt0281358	/m/03hmr4	11800000.0	US
tt1010048	/m/03hmt9b	15000000.0	
tt0117214	/m/03hn15f		FR
tt0103282	/m/03hn516		US
tt0443559	/m/03hnf6_		US
tt0045184	/m/03hnkqx		US
tt1556214	/m/03hns1j		
tt0100639	/m/03hnxng	350000.0	
tt0821642	/m/03hp2y1	60000000.0	US
	/m/03hp3wz		
tt0913425	/m/03hp761	18000000.0	ES
tt0937231	/m/03hpb6_	3000000.0	KR
tt0073692	/m/03hq61	4000000.0	US
tt0417741	/m/03hxsv	250000000.0	US
tt0111112	/m/03hxxd		
tt0101500	/m/03hzgd		
tt0109508	/m/03jfly		
tt0107211	/m/03jksy	38000000.0	US
tt0147612	/m/03jr46	3000000.0	US
tt0273435	/m/03jsdr		CA
tt0057565	/m/03jzvf	250000.0	JP
tt0372183	/m/03k8th	75000000.0	US
tt0368975	/m/03k93x	10000000.0	
tt0381707	/m/03k9bl	37000000.0	US
tt0338512	/m/03k9dt	74500000.0	FR
tt0350028	/m/03k9n0	50000000.0	US
tt0087277	/m/03k_rz	8200000.0	US
tt0157503	/m/03kck3	10000000.0	
tt0105162	/m/03kfm0	750000.0	
tt0083944	/m/03kfz0	15000000.0	US
tt0245844	/m/03kg2v	35000000.0	US
tt0114682	/m/03khj_		US
tt0366551	/m/03kk01	9000000.0	US
tt0129332	/m/03kmz8	12000000.0	US
tt0087803	/m/03kp2l		US
tt0278731	/m/03krmz		CA
tt0048215	/m/03kws6		US
tt0079588	/m/03kx49	8000000.0	GB
tt0106220	/m/03kxj2	47000000.0	US
tt0115986	/m/03kysk	13000000.0	US
	/m/03l353		
tt0042393	/m/03l3hv	592000.0	
tt0306047	/m/03l6q0	48000000.0	US
tt0111797	/m/03lb7_		
tt0093493	/m/03lf33	6000000.0	US
tt0374900	/m/03lfd_	400000.0	US
tt0187078	/m/03ljpk	90000000.0	US
tt0111149	/m/03ljq9		GB
tt0304415	/m/03ljzq	65000000.0	US
tt0050105	/m/03lnmp	2100000.0	US
tt0323033	/m/03lq60	28000000.0	US
tt0115798	/m/03lrht	47000000.0	US
tt0096061	/m/03lrqw	32000000.0	US
tt0088194	/m/03lrx2	14500000.0	US
tt0093640	/m/03lt69	15000000.0	US
tt0080310	/m/03lv4x	107.0	AU
tt0117364	/m/03lvwp		
tt0283026	/m/03lx2d	8500000.0	US
tt0243736	/m/03lx3k	17000000.0	US
tt0097493	/m/03m3j	3000000.0	US
	/m/03m3xm8		
tt0109403	/m/03m3y1s		US
tt0045866	/m/03m41z8		US
	/m/03m468n		
tt0044533	/m/03m4856		US
tt0113026	/m/03m4l2p	10000000.0	US
tt0104466	/m/03m4mj		US
tt0114663	/m/03m4mm7	10000000.0	
tt0004391	/m/03m5kln	2221000.0	US
tt1034303	/m/03m5vzd	32000000.0	US
tt1175491	/m/03m5y9p	25100000.0	US
tt0262415	/m/03m68yn		KR
tt0800241	/m/03m6y7z	15000000.0	ES
tt0800308	/m/03m71s1	20000000.0	US
tt1104733	/m/03m741n	9000000.0	
tt1135972	/m/03m75px		KR
tt0893346	/m/03m76f8	500000.0	US
tt0409860	/m/03m88rl	4300000.0	JP
tt0101373	/m/03m8tl	36000000.0	US
tt0120533	/m/03m8y5		
tt0120152	/m/03mbdgx	35000000.0	US
tt0765432	/m/03mc6yp	27000000.0	DE
tt0969367	/m/03mcr16		KR
tt0111001	/m/03mczbc		US
tt0087835	/m/03md5bz		
tt1155592	/m/03md7hc		GB
tt0456521	/m/03mdc5q		CA
tt0103594	/m/03mgm2	47000000.0	US
tt0936501	/m/03mgx6z	25000000.0	US
tt1029120	/m/03mh1qz		US
	/m/03mh94		
tt1082853	/m/03mh_tp		US
tt0079668	/m/03mhh8c		US
tt0045546	/m/03mk01	210000.0	US
tt0230838	/m/03mm31	40000000.0	US
tt0077889	/m/03mqpg	7000000.0	US
tt0050839	/m/03mr85		US
tt0089393	/m/03mvlr	11500000.0	US
tt0258153	/m/03mvtj	10000000.0	US
tt0168786	/m/03mz5b	12500000.0	US
tt0251075	/m/03n0cd	80000000.0	US
tt0056923	/m/03n102	4000000.0	US
tt0372588	/m/03n3gl	32000000.0	US
tt0096073	/m/03n4l3		US
tt0370263	/m/03n785	70000000.0	US
tt0098206	/m/03n7gj	15000000.0	US
tt0116531	/m/03n7pw		US
	/m/03nb0j		
tt0076257	/m/03ndtd	600000.0	
	/m/03nfnx		
tt0853096	/m/03ngpm	2000000.0	
tt0082146	/m/03nhgl		
tt0115632	/m/03njdv	2962051.0	US
tt0091209	/m/03nlr5	6000000.0	
tt1099212	/m/03nm_fh	37000000.0	US
tt0046187	/m/03nmqp	780000.0	US
tt0967945	/m/03nn2x4		
tt1032815	/m/03nnj52	18000000.0	GB
tt0112950	/m/03nnsy		US
tt0374102	/m/03nnz2	130000.0	
tt0092086	/m/03nnzk	25000000.0	
tt1601454	/m/03np25d		
tt1131734	/m/03nq_dr	16000000.0	US
tt0963794	/m/03nqpb7	8000000.0	US
tt0784977	/m/03nqpfy		
tt0107002	/m/03nqwhg		FR
tt0113851	/m/03nr5vw		US
tt0093092	/m/03nrpn9		IT
tt0899106	/m/03nrspy	18000000.0	US
tt0923884	/m/03ns5_x		KR
tt0046161	/m/03nsjg7		US
tt0814314	/m/03nsm5x	55000000.0	US
	/m/03nszjv		
tt0892767	/m/03nt8p5	20000000.0	US
tt0308383	/m/03ntbmw	30000000.0	US
tt0248845	/m/03ntf1h		US
tt0110604	/m/03nvnqk		
tt0039307	/m/03nvq0l		US
tt0042279	/m/03nvq62		US
tt0302297	/m/03nvs3w		US
tt1152758	/m/03nwq57		US
	/m/03nx8mj		
tt0090570	/m/03nxb8m		US
tt1111948	/m/03nxfs5		US
tt0090753	/m/03nxpg9		US
tt0103850	/m/03p2xc		US
tt0045891	/m/03p5xc		US
tt0066026	/m/03pc89	3500000.0	US
tt0116040	/m/03phtz	80000000.0	US
tt0245837	/m/03pjfz		KR
tt0119535	/m/03pjlk	12000000.0	GB
tt0088794	/m/03pk0l		
	/m/03pk1m		
tt0104376	/m/03pkjn	13000000.0	US
tt0418819	/m/03pkmt	15000000.0	US
tt0118849	/m/03pnwz	180000.0	IR
tt0073312	/m/03pr8r	3000000.0	US
tt0061834	/m/03prl2		SE
tt0028333	/m/03pw28	886000.0	US
tt0062407	/m/03pw3q		GB
tt0292506	/m/03px_w	46000000.0	
	/m/03py6p		
tt0204313	/m/03pyd6	80000000.0	US
tt0105417	/m/03q05j	31000000.0	US
	/m/03q0r1		
tt0404802	/m/03q349	90.0	US
tt0065466	/m/03q4p9	2090000.0	US
tt0306685	/m/03q4qb	25000000.0	US
tt0045876	/m/03q5bh		US
tt0089469	/m/03q5db	24500000.0	US
tt0815178	/m/03q69ds	8000000.0	US
tt0318462	/m/03q8xj		DE
tt0279113	/m/03q_rz	8000000.0	US
tt0128442	/m/03qbfb	12000000.0	US
tt1046173	/m/03qcfvw	175000000.0	US
tt1179067	/m/03qck06		
tt0109297	/m/03qcnf	11000000.0	US
tt0395802	/m/03qcyzc		
tt0995039	/m/03qd79l	20000000.0	US
tt0323551	/m/03qddzs		FI
tt1144884	/m/03qdlh6	40000000.0	US
tt0102945	/m/03qfh7	19000000.0	US
tt0102510	/m/03qfhp	23000000.0	US
	/m/03qflm		
tt0366444	/m/03qfnkx		
tt0109068	/m/03qfpk		US
tt1133993	/m/03qfq78		US
tt0113691	/m/03qfr0	17000000.0	US
tt0912597	/m/03qfxcx		JP
tt0847880	/m/03qhnl7		RU
tt0970452	/m/03qhp2f	45000000.0	FR
tt0086945	/m/03qhyh3		
tt0082005	/m/03qj86j	8338578.0	
tt0119620	/m/03qkly3		FR
tt0032733	/m/03qkw0j		US
tt0093051	/m/03ql24g	9000000.0	US
tt0076327	/m/03qlnrx		US
tt0048380	/m/03qlxf5		US
tt1064932	/m/03qm62j	11000000.0	FR
tt0047279	/m/03qmnw5		US
tt1179891	/m/03qmt28	15000000.0	US
tt1018818	/m/03qn5dz	11500000.0	US
	/m/03qn9mh		
tt0085318	/m/03qn9px	1250000.0	
tt0478304	/m/03qnc6q	32000000.0	US
tt0094351	/m/03qnhfw		
tt0083726	/m/03qnn42		
tt1194173	/m/03qnvdl	130000000.0	US
tt0990404	/m/03qp445		US
tt0179443	/m/03qp64n		
tt1179258	/m/03qpfn8	23000000.0	US
tt0366174	/m/03qtpl		US
	/m/03r0g9		
tt0089901	/m/03r0z3		US
tt0094712	/m/03r2cn		US
tt0093727	/m/03r4xv		GB
tt0088933	/m/03r58n	17500000.0	US
tt0094890	/m/03r591	17500000.0	US
tt0085334	/m/03r6_w	3300000.0	US
tt0138749	/m/03r6q1	95000000.0	US
tt0363473	/m/03r6y_	25000000.0	US
tt0265459	/m/03r8dw	12000000.0	US
tt0065938	/m/03r8x1	4000000.0	US
tt0307109	/m/03r8z9	40000.0	
tt0386064	/m/03rdg6	1500000.0	KR
tt0053143	/m/03rf3z		
tt0342735	/m/03rgp1	14200000.0	DE
tt0146336	/m/03rhhk	14000000.0	US
tt0099969	/m/03rhsf		US
tt0100485	/m/03rhx9		US
tt0098663	/m/03rjkb	6000000.0	US
tt0033028	/m/03rjnk	1700000.0	US
tt0097889	/m/03rk23	3700000.0	
tt0090583	/m/03rl2l	8500000.0	US
tt0093857	/m/03rpcm		US
tt0113280	/m/03rpvs		PH
tt0324127	/m/03rvz7	27000000.0	US
tt0265343	/m/03rz2b		US
	/m/03s44q		
tt0299458	/m/03s5d2	2500000.0	
tt0122933	/m/03s5lz	80000000.0	US
tt0270288	/m/03s6l2	30000000.0	US
tt0120689	/m/03s9kp	60000000.0	US
tt0103241	/m/03sb0b	35000000.0	US
tt0117128	/m/03sc3z		US
tt0120857	/m/03sd_5	12000000.0	
tt0073026	/m/03sdxk		US
tt0185371	/m/03sfjd	37000000.0	US
tt0100201	/m/03shfb	20000000.0	US
tt0368008	/m/03shpq	80000000.0	US
tt0082186	/m/03sjgd	12000000.0	US
tt0258470	/m/03sk83		US
tt0108147	/m/03sl8j	38000000.0	
tt0112368	/m/03sph5		US
tt0314166	/m/03spmc		US
tt0324133	/m/03sq24	7800000.0	FR
tt0162677	/m/03sxd2	22000000.0	US
tt0049022	/m/03t1ly		
tt0094921	/m/03t2r3		US
tt0072251	/m/03t3pk		DK
tt0271367	/m/03t6l4	30000000.0	US
tt0171363	/m/03t79f	80000000.0	US
tt0277296	/m/03t95n	60000000.0	US
tt0209163	/m/03t97y	98000000.0	US
tt0120694	/m/03tb_8	17000000.0	US
tt0096244	/m/03tb__	23000000.0	US
tt0239395	/m/03tbg6	60000000.0	US
tt0048729	/m/03tc6n		
	/m/03tflm		
tt0112715	/m/03tn80	50000000.0	US
tt0100140	/m/03tp5h	31000000.0	US
tt0045888	/m/03tp6l	658000.0	US
tt0119109	/m/03tpl2	85000000.0	US
tt0290002	/m/03tps5	80000000.0	US
tt0074899	/m/03tqyc		US
tt0120866	/m/03tsz3		US
tt0090180	/m/03tt1c		US
tt0245686	/m/03ttr9	17700000.0	US
tt0244244	/m/03tv11	102000000.0	US
tt0258463	/m/03twd6	60000000.0	US
tt0245562	/m/03typy	115000000.0	US
tt0094744	/m/03v1rz		US
tt0066832	/m/03v3f3		
tt0099710	/m/03v594		US
tt0094072	/m/03v6q4		US
tt0066471	/m/03vdyd	6250000.0	
	/m/03vfr_		
tt0119081	/m/03vfz3	60000000.0	US
tt0060472	/m/03vgzt	9000000.0	US
tt0293662	/m/03vnxd	21000000.0	FR
tt0114885	/m/03vny7	16000000.0	US
	/m/03vp54		
tt0162650	/m/03vpf7	46000000.0	US
tt0302886	/m/03vv1f	24000000.0	US
tt0228333	/m/03vyhn	28000000.0	US
tt0120877	/m/03vyjr	20000000.0	JP
tt0112887	/m/03w0kv		FR
tt0108185	/m/03w2y6	30000000.0	FR
tt0092603	/m/03w8b7		DK
tt0102293	/m/03w96tf		HK
	/m/03w99hd		
	/m/03w9fwk		
tt1013752	/m/03w9gp_	85000000.0	US
tt1054588	/m/03w9wwh		US
tt0360201	/m/03w_g5	31000000.0	GB
tt0315273	/m/03wb66v		
tt0275719	/m/03wbkm	100000.0	US
tt1111422	/m/03wbqc4	100000000.0	US
tt0087262	/m/03wc5fn	15000000.0	US
tt0036814	/m/03wc964		GB
tt0048966	/m/03wc9xp		US
tt0093936	/m/03wcm1	12000000.0	US
tt0043668	/m/03wcpsm		US
tt0038395	/m/03wcvcf		US
tt0149964	/m/03wf8f9	600000.0	
tt0048790	/m/03wf9hy		US
tt0903627	/m/03wgbn3	6000000.0	FR
tt1139668	/m/03wgd47	16000000.0	
tt0164480	/m/03wgn7h		HK
tt1142800	/m/03wgvhl		US
	/m/03wh1s		
	/m/03wh35		
tt1135487	/m/03whlgj	60000000.0	US
tt0914382	/m/03whq7s	2500.0	
tt0785006	/m/03whqt2	35000000.0	US
tt1114740	/m/03why2r	26000000.0	US
	/m/03whyr		
tt1042877	/m/03wj4r8	12000000.0	
tt0100847	/m/03wj6pm		
tt0086370	/m/03wj808		US
tt0113855	/m/03wj_q	18000000.0	US
tt0371724	/m/03wjm2	50000000.0	US
tt0251806	/m/03wlwk		FR
tt0088286	/m/03wm8q	9000000.0	US
tt0290212	/m/03wmd4	2000000.0	US
	/m/03wmwb		
tt0053825	/m/03wr74		US
tt0082245	/m/03wrqt	2500000.0	US
tt0092534	/m/03ws3t		US
tt0097965	/m/03wy8t	15000000.0	US
	/m/03x75d		
tt0382932	/m/03x7hd	150000000.0	US
tt0044537	/m/03x_q_f		US
tt0367479	/m/03xcx9	60000000.0	US
tt0091142	/m/03xcxq		
tt0350258	/m/03xf_m	40000000.0	US
tt0376968	/m/03xffj		
tt0042286	/m/03xh2h		US
tt0363163	/m/03xj05	18339750.0	DE
tt0249478	/m/03xvc7	75000000.0	US
tt0117438	/m/03xx0x	80000000.0	US
tt0099938	/m/03xx2x	15000000.0	US
tt0100050	/m/03xx40		US
tt0325534	/m/03y00b4		
tt0046054	/m/03y04jw		US
tt0116845	/m/03y062v		
tt0383574	/m/03y0pn	200000000.0	US
tt1037218	/m/03y4nzy		US
tt0042041	/m/03y5st	1300000.0	US
tt0082648	/m/03y6pq	18000000.0	GB
tt0796307	/m/03y8wqt		US
tt0056526	/m/03y9hsx		US
tt0084111	/m/03y9hyq		US
	/m/03y9n_		
tt0116136	/m/03y_zj	57000000.0	US
tt0476991	/m/03ydl0l		
tt1131729	/m/03ydlnj	50000000.0	US
tt0105165	/m/03yfc89		US
	/m/03yfkw5		
tt0046248	/m/03ygv3	16000.0	
tt0848592	/m/03yhtnn		
tt1198101	/m/03yj5h9		IN
tt0792965	/m/03yjclg		FR
tt0043540	/m/03yjhrd		US
tt0896866	/m/03yjw8v		US
tt0044419	/m/03yk4l1	140.0	US
tt0856288	/m/03ykfv8	3000000.0	FR
tt0087464	/m/03yln4m		
tt0237539	/m/03yn2kn		IT
tt0118836	/m/03yndc		
tt0118691	/m/03ynp_	16000000.0	US
tt0901475	/m/03ynrbr	342.0	KR
tt1155056	/m/03ynwqj	41000000.0	US
tt0145893	/m/03ynx1	6000000.0	US
tt0137523	/m/03yvf2	63000000.0	US
tt0339412	/m/03ywfs	30000000.0	US
tt0324554	/m/03ywjl	30000000.0	US
tt0244479	/m/03yysc	5000000.0	GB
tt0093075	/m/03yztj	2500000.0	US
tt0114367	/m/03z0yb	20000000.0	CA
tt0277434	/m/03z106	75000000.0	GB
tt0185431	/m/03z20c	85000000.0	US
tt0078111	/m/03z6bf		US
tt1243957	/m/03z9585	100000000.0	US
tt0118589	/m/03zf34	22000000.0	US
tt0072856	/m/03zndp	300000.0	US
	/m/03zq94		
tt0361620	/m/03zs87	30000000.0	US
tt0052920	/m/03zzmf		
	/m/04000h		
tt0107626	/m/040044		
tt0120804	/m/0401sg	33000000.0	DE
tt0335121	/m/040280	25000000.0	US
tt0109959	/m/0404gml	8030000.0	US
tt0099250	/m/0404hcg		US
tt0887912	/m/0404j37	15000000.0	US
tt0120865	/m/0404xj0		
tt0102250	/m/04066p		US
tt1082868	/m/0406c9s	12000000.0	US
tt1138457	/m/0406gdv		KR
tt1232099	/m/04077yw		KR
	/m/0407yfx		
	/m/0407yj_		
tt1233461	/m/04089kv		KR
	/m/0408bj2		
tt0852713	/m/0408m53	25000000.0	US
tt0364751	/m/0409zp	19000000.0	US
tt0356721	/m/040_lv	22000000.0	US
tt1107816	/m/040_zbl	14000000.0	US
tt0385004	/m/040b5k	15000000.0	
tt0312329	/m/040btp	39000000.0	US
tt0130121	/m/040d3x	75000000.0	US
tt0104389	/m/040f3x	11700000.0	US
tt0172156	/m/040fg_	130000000.0	US
tt0208003	/m/040fjs	30000000.0	US
tt0066130	/m/040jjb		GB
tt0156812	/m/040k1l	6000000.0	US
tt0115697	/m/040mt6		US
tt0173716	/m/040n6j	10000000.0	FR
tt0109288	/m/040ns1		US
	/m/040ntm		
tt0275491	/m/040rmy	5000000.0	ES
tt0108211	/m/040s2y		IT
tt0120510	/m/040tbq	6000000.0	US
tt0100087	/m/040xf9		US
tt0337921	/m/040ybv	25000000.0	US
tt0084675	/m/0410_99		US
tt1226271	/m/0410_mn	10000000.0	US
tt0175996	/m/0411n30		
tt1176142	/m/041247g		TR
tt0092802	/m/04127p8		US
tt0046330	/m/0412dxf		US
tt0815236	/m/0412p80	20000000.0	US
tt1201168	/m/0412p_s		KR
tt0041429	/m/04138lq		US
tt0375912	/m/0413tm	6500000.0	GB
tt0090685	/m/0414j6	11000000.0	US
tt0356618	/m/04153z	42000000.0	US
tt0021768	/m/0415c_q		US
tt0022589	/m/0415g04		US
tt1129445	/m/0415ggl	40000000.0	US
tt1232162	/m/04161d3		KR
tt0308644	/m/04165w	25000000.0	US
tt0084807	/m/0416r4w		
tt0345074	/m/0416xc	20000000.0	US
tt1135503	/m/0416y94	40000000.0	US
tt0118887	/m/0417k8	15000000.0	US
tt0031302	/m/0417mq3		US
tt1185416	/m/04180vy	55000000.0	
tt0349903	/m/0418wg	110000000.0	US
tt0120179	/m/0419kt	160000000.0	US
tt0091288	/m/041cjn	4940939.0	FR
tt0165929	/m/041cpw	25000000.0	US
tt0068767	/m/041dnm	100000.0	HK
tt0068935	/m/041dp3	130000.0	HK
tt0102059	/m/041ggx	26000000.0	US
tt0079073	/m/041hcf		US
tt0280477	/m/041r4q		US
tt0073631	/m/041rs4		US
tt0246894	/m/041rsw	70000000.0	US
tt0160862	/m/041s4z	10000000.0	US
tt0361862	/m/041t2d	5000000.0	
tt0151568	/m/041td_		US
tt0435286	/m/0420yl		JP
tt0029790	/m/0421n1l	725000.0	US
tt0109348	/m/0421ng		US
tt1041829	/m/0421v9q	40000000.0	US
tt1093908	/m/0421x6d	40000000.0	US
tt0070510	/m/042222	2500000.0	US
tt0117381	/m/0422v0	30000000.0	US
tt0345551	/m/0423dg	850000.0	US
tt0111187	/m/04247r	30000000.0	US
tt0099044	/m/0424gt	38000000.0	US
tt0034587	/m/0426cx	134000.0	US
tt0083722	/m/0426fc	18000000.0	US
tt0096203	/m/042fb8	18000000.0	US
	/m/042fgh		
tt0083806	/m/042gcq		US
tt0390221	/m/042hfs	3000000.0	
tt0120584	/m/042mfb		
tt0093567	/m/042p0m		US
	/m/042t_b		
tt0086879	/m/042y1c	18000000.0	FR
tt0390022	/m/042zrm	30000000.0	US
tt0219965	/m/04325d	75000000.0	US
tt0380609	/m/04359d		
tt0399201	/m/0435vm	126000000.0	US
tt0089603	/m/0436y5	5000000.0	US
tt0084809	/m/04392n	28000000.0	US
tt0069341	/m/0439fn		GB
tt0203632	/m/0439y7		DE
tt0358135	/m/043dz8	50000000.0	US
tt0105211	/m/043frw	35000000.0	US
tt0091983	/m/043g6j		US
tt0309377	/m/043h5s	50000000.0	US
	/m/043h78		
tt1175709	/m/043k1_h		US
tt0093477	/m/043k3f		US
tt0363532	/m/043k3p3	4293360.0	FR
tt0970462	/m/043kkzq	8000000.0	
tt0045789	/m/043l16h		
tt0068821	/m/043l6b_		HK
tt0971209	/m/043lfrj	14000000.0	US
tt1229360	/m/043lnx9		
tt0112427	/m/043m98y	4000000.0	
tt0031392	/m/043mkcg		US
	/m/043ms65		
tt1220719	/m/043n0v_	11715578.0	
tt0086619	/m/043n1r5	12000000.0	US
tt0120169	/m/043ncp		US
tt1142798	/m/043nfmq		US
tt0087222	/m/043nfwz		GB
tt0122642	/m/043nnrm		US
tt0033283	/m/043nrdc		US
tt0044633	/m/043nsv2		
tt0486480	/m/043p3sy		TW
tt0043562	/m/043p4gy		
tt0097314	/m/043p6lh		US
tt0097435	/m/043p8k1		
tt0088689	/m/043pvww		US
tt1142433	/m/043q7k0	15000000.0	US
tt0906083	/m/043qtbn	5000000.0	
tt0889652	/m/043rbpp		FR
tt0492044	/m/043s2w5	10000000.0	US
tt0086112	/m/043sb69		US
tt1166085	/m/043sc46		
tt0901487	/m/043sct5	10000000.0	KR
tt0362270	/m/043t8t	50000000.0	US
tt0467197	/m/043ttfm	35000000.0	US
tt0438488	/m/043tvp3	200000000.0	US
tt0097490	/m/043txz_		US
tt1130080	/m/043tz0c	22000000.0	US
tt0112966	/m/043vvr		US
tt0075648	/m/043wvb	6000000.0	US
tt0120902	/m/0443v1	66000000.0	US
tt0013556	/m/044_wc		
tt0270846	/m/044_yl		
	/m/044g_k		
tt0297284	/m/044kx3	27000000.0	US
tt0400761	/m/044rz_		JP
tt0149261	/m/044sv0	60000000.0	US
tt0083869	/m/044x9h	350000.0	US
tt0280720	/m/045690		US
tt0375173	/m/0456zg	60000000.0	US
tt0045897	/m/045ddy		US
tt0047152	/m/045hgm		US
tt0391198	/m/045j3w	10000000.0	US
tt0240468	/m/045lgd		US
tt0031473	/m/045myp		US
tt0337697	/m/045qtt		US
tt0049152	/m/045rsk		
	/m/045xzm		
	/m/0461xw		
tt1045655	/m/0462f7t		US
tt1235189	/m/0462h5c	8000000.0	
tt1174732	/m/0462hhb	7500000.0	GB
tt1073624	/m/0462pn6		FR
tt0245145	/m/0462rtd		
tt0177650	/m/046391k	16000000.0	
	/m/0463tfr		
tt0411951	/m/0463vkh	30000000.0	JP
tt0041796	/m/0463yk2		GB
tt0395169	/m/046488	17500000.0	US
tt1186367	/m/0464m03	40000000.0	US
tt0095454	/m/0464n24	6000000.0	US
tt0080888	/m/04654s9		US
tt0929425	/m/046660h		BE
tt0780511	/m/04667qn	21000000.0	US
tt0088683	/m/0466pq8		US
tt0821640	/m/0466rvs	37500000.0	US
tt0898367	/m/0466s8n	32000000.0	US
tt0337876	/m/046dr3	20000000.0	
tt0362269	/m/046f3p	11000000.0	US
	/m/046kxx		
tt0091326	/m/046kzn	13000000.0	US
tt0132477	/m/046vs6	25000000.0	US
tt0230030	/m/0473rc	48000000.0	US
	/m/047419		
tt0118735	/m/0476ld		AU
tt1213644	/m/0479qny	25000000.0	US
tt1032821	/m/0479tjc		FR
tt0030182	/m/0479yrg		US
tt0041944	/m/047bh39	1725970.0	US
tt0103110	/m/047bsx3		FR
tt0762073	/m/047bx4_	5000000.0	KR
tt1175506	/m/047bynf	25000000.0	US
tt0090293	/m/047c3q9	707990.0	US
tt0914797	/m/047cdww	5000000.0	
tt1196134	/m/047cn6_		
tt1068649	/m/047cq8_		
tt1055369	/m/047csmy	200000000.0	US
tt0092844	/m/047cvsb		
tt1190617	/m/047cvy4	20000000.0	
tt0964517	/m/047d21r	25000000.0	US
tt1126590	/m/047d4xh	10000000.0	US
tt1210042	/m/047dkn5	17000000.0	US
tt0118523	/m/047dvdb	1000000.0	US
tt1064953	/m/047fdz1		
tt1092634	/m/047fjjr	50000000.0	US
tt0061581	/m/047fxr7		
tt0095875	/m/047g6vq		US
tt1091751	/m/047g8sl	23000000.0	US
	/m/047gn4y		
tt0154506	/m/047gphb	6000.0	US
tt1078588	/m/047gpsd	30000000.0	US
